UNIXTime,Data,Time,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
1481581207,12/12/2016 12:00:00 AM,12:20:07,51,30.35,100,312.6,4.5,06:48:00,17:45:00
1481580907,12/12/2016 12:00:00 AM,12:15:07,51,30.35,100,298.44,4.5,06:48:00,17:45:00
1481580602,12/12/2016 12:00:00 AM,12:10:02,51,30.36,100,305.42,6.75,06:48:00,17:45:00
1481580302,12/12/2016 12:00:00 AM,12:05:02,52,30.36,100,306.45,5.62,06:48:00,17:45:00
1481580002,12/12/2016 12:00:00 AM,12:00:02,52,30.36,99,314.3,5.62,06:48:00,17:45:00
1481579701,12/12/2016 12:00:00 AM,11:55:01,52,30.36,99,325.68,6.75,06:48:00,17:45:00
1481579401,12/12/2016 12:00:00 AM,11:50:01,53,30.36,98,333.79,3.37,06:48:00,17:45:00
1481579103,12/12/2016 12:00:00 AM,11:45:03,53,30.36,97,359.86,2.25,06:48:00,17:45:00
1481578802,12/12/2016 12:00:00 AM,11:40:02,54,30.37,96,348.95,6.75,06:48:00,17:45:00
1481578502,12/12/2016 12:00:00 AM,11:35:02,54,30.37,94,0.36,6.75,06:48:00,17:45:00
1481578201,12/12/2016 12:00:00 AM,11:30:01,54,30.37,94,349.32,5.62,06:48:00,17:45:00
1481577901,12/12/2016 12:00:00 AM,11:25:01,54,30.37,93,359.87,4.5,06:48:00,17:45:00
1481577602,12/12/2016 12:00:00 AM,11:20:02,54,30.37,92,359.87,5.62,06:48:00,17:45:00
1481577302,12/12/2016 12:00:00 AM,11:15:02,55,30.37,94,359.87,6.75,06:48:00,17:45:00
1481577002,12/12/2016 12:00:00 AM,11:10:02,55,30.37,92,336.42,4.5,06:48:00,17:45:00
1481576703,12/12/2016 12:00:00 AM,11:05:03,55,30.37,92,336.42,6.75,06:48:00,17:45:00
1481576411,12/12/2016 12:00:00 AM,11:00:11,54,30.38,91,17.06,4.5,06:48:00,17:45:00
1481576102,12/12/2016 12:00:00 AM,10:55:02,54,30.37,92,14.77,2.25,06:48:00,17:45:00
1481575807,12/12/2016 12:00:00 AM,10:50:07,54,30.37,92,25.8,2.25,06:48:00,17:45:00
1481575502,12/12/2016 12:00:00 AM,10:45:02,54,30.38,91,26.46,1.12,06:48:00,17:45:00
1481575202,12/12/2016 12:00:00 AM,10:40:02,54,30.38,92,26.48,2.25,06:48:00,17:45:00
1481574913,12/12/2016 12:00:00 AM,10:35:13,54,30.38,91,33.61,2.25,06:48:00,17:45:00
1481574601,12/12/2016 12:00:00 AM,10:30:01,54,30.38,91,33.62,2.25,06:48:00,17:45:00
1481574304,12/12/2016 12:00:00 AM,10:25:04,54,30.38,91,52.55,2.25,06:48:00,17:45:00
1481574002,12/12/2016 12:00:00 AM,10:20:02,54,30.38,90,52.7,3.37,06:48:00,17:45:00
1481573702,12/12/2016 12:00:00 AM,10:15:02,54,30.38,92,85.99,0,06:48:00,17:45:00
1481573402,12/12/2016 12:00:00 AM,10:10:02,54,30.39,95,92.46,1.12,06:48:00,17:45:00
1481573102,12/12/2016 12:00:00 AM,10:05:02,53,30.39,95,74.37,2.25,06:48:00,17:45:00
1481572802,12/12/2016 12:00:00 AM,10:00:02,52,30.39,97,102.36,2.25,06:48:00,17:45:00
1481572501,12/12/2016 12:00:00 AM,09:55:01,52,30.4,99,104.04,3.37,06:48:00,17:45:00
1481572203,12/12/2016 12:00:00 AM,09:50:03,51,30.39,100,153.26,0,06:48:00,17:45:00
1481571902,12/12/2016 12:00:00 AM,09:45:02,50,30.39,100,153.25,1.12,06:48:00,17:45:00
1481571601,12/12/2016 12:00:00 AM,09:40:01,50,30.39,100,153.25,1.12,06:48:00,17:45:00
1481571302,12/12/2016 12:00:00 AM,09:35:02,50,30.4,100,153.24,1.12,06:48:00,17:45:00
1481571002,12/12/2016 12:00:00 AM,09:30:02,50,30.4,100,153.24,2.25,06:48:00,17:45:00
1481570706,12/12/2016 12:00:00 AM,09:25:06,49,30.4,99,153.24,2.25,06:48:00,17:45:00
1481570402,12/12/2016 12:00:00 AM,09:20:02,49,30.39,99,153.24,2.25,06:48:00,17:45:00
1481570105,12/12/2016 12:00:00 AM,09:15:05,49,30.39,99,153.24,0,06:48:00,17:45:00
1481569801,12/12/2016 12:00:00 AM,09:10:01,49,30.39,99,153.25,0,06:48:00,17:45:00
1481569513,12/12/2016 12:00:00 AM,09:05:13,49,30.39,99,153.25,0,06:48:00,17:45:00
1481569202,12/12/2016 12:00:00 AM,09:00:02,49,30.39,99,153.25,1.12,06:48:00,17:45:00
1481568902,12/12/2016 12:00:00 AM,08:55:02,49,30.39,99,153.25,1.12,06:48:00,17:45:00
1481568601,12/12/2016 12:00:00 AM,08:50:01,49,30.39,99,153.25,2.25,06:48:00,17:45:00
1481568301,12/12/2016 12:00:00 AM,08:45:01,49,30.39,99,153.24,2.25,06:48:00,17:45:00
1481568003,12/12/2016 12:00:00 AM,08:40:03,49,30.38,99,153.24,1.12,06:48:00,17:45:00
1481567703,12/12/2016 12:00:00 AM,08:35:03,49,30.38,98,153.24,1.12,06:48:00,17:45:00
1481567402,12/12/2016 12:00:00 AM,08:30:02,49,30.38,97,153.23,3.37,06:48:00,17:45:00
1481567103,12/12/2016 12:00:00 AM,08:25:03,49,30.38,96,153.23,2.25,06:48:00,17:45:00
1481566802,12/12/2016 12:00:00 AM,08:20:02,49,30.38,96,152.42,0,06:48:00,17:45:00
1481566502,12/12/2016 12:00:00 AM,08:15:02,49,30.38,96,152.42,0,06:48:00,17:45:00
1481566201,12/12/2016 12:00:00 AM,08:10:01,49,30.38,96,152.42,0,06:48:00,17:45:00
1481565952,12/12/2016 12:00:00 AM,08:05:52,49,30.38,96,152.42,0,06:48:00,17:45:00
1481565650,12/12/2016 12:00:00 AM,08:00:50,49,30.37,96,152.42,1.12,06:48:00,17:45:00
1481565340,12/12/2016 12:00:00 AM,07:55:40,49,30.37,95,152.41,0,06:48:00,17:45:00
1481565040,12/12/2016 12:00:00 AM,07:50:40,48,30.37,96,152.41,0,06:48:00,17:45:00
1481564742,12/12/2016 12:00:00 AM,07:45:42,48,30.37,96,152.41,0,06:48:00,17:45:00
1481564433,12/12/2016 12:00:00 AM,07:40:33,47,30.37,97,152.47,2.25,06:48:00,17:45:00
1481564134,12/12/2016 12:00:00 AM,07:35:34,47,30.37,97,152.5,2.25,06:48:00,17:45:00
1481563834,12/12/2016 12:00:00 AM,07:30:34,47,30.37,97,152.5,1.12,06:48:00,17:45:00
1481563533,12/12/2016 12:00:00 AM,07:25:33,47,30.37,97,152.5,1.12,06:48:00,17:45:00
1481563223,12/12/2016 12:00:00 AM,07:20:23,47,30.36,96,152.49,1.12,06:48:00,17:45:00
1481562924,12/12/2016 12:00:00 AM,07:15:24,47,30.36,96,149.28,4.5,06:48:00,17:45:00
1481562634,12/12/2016 12:00:00 AM,07:10:34,47,30.36,96,168.52,4.5,06:48:00,17:45:00
1481562337,12/12/2016 12:00:00 AM,07:05:37,47,30.36,95,156.89,5.62,06:48:00,17:45:00
1481562034,12/12/2016 12:00:00 AM,07:00:34,47,30.36,95,145.74,4.5,06:48:00,17:45:00
1481561734,12/12/2016 12:00:00 AM,06:55:34,47,30.36,95,95.81,2.25,06:48:00,17:45:00
1481561434,12/12/2016 12:00:00 AM,06:50:34,48,30.36,94,95.69,2.25,06:48:00,17:45:00
1481561160,12/12/2016 12:00:00 AM,06:46:00,48,30.36,93,95.66,3.37,06:48:00,17:45:00
1481560824,12/12/2016 12:00:00 AM,06:40:24,48,30.36,93,85.73,4.5,06:48:00,17:45:00
1481560534,12/12/2016 12:00:00 AM,06:35:34,48,30.36,93,68.81,1.12,06:48:00,17:45:00
1481560233,12/12/2016 12:00:00 AM,06:30:33,49,30.36,93,68.69,2.25,06:48:00,17:45:00
1481559933,12/12/2016 12:00:00 AM,06:25:33,48,30.36,94,68.67,1.12,06:48:00,17:45:00
1481559634,12/12/2016 12:00:00 AM,06:20:34,48,30.36,94,160.54,1.12,06:48:00,17:45:00
1481559335,12/12/2016 12:00:00 AM,06:15:35,47,30.36,93,160.59,0,06:48:00,17:45:00
1481559036,12/12/2016 12:00:00 AM,06:10:36,47,30.36,94,160.59,2.25,06:48:00,17:45:00
1481558724,12/12/2016 12:00:00 AM,06:05:24,48,30.35,94,160.75,3.37,06:48:00,17:45:00
1481558427,12/12/2016 12:00:00 AM,06:00:27,48,30.35,94,160.63,5.62,06:48:00,17:45:00
1481558136,12/12/2016 12:00:00 AM,05:55:36,48,30.36,94,161.17,3.37,06:48:00,17:45:00
1481557824,12/12/2016 12:00:00 AM,05:50:24,48,30.36,94,161.17,2.25,06:48:00,17:45:00
1481557534,12/12/2016 12:00:00 AM,05:45:34,48,30.35,95,161.13,4.5,06:48:00,17:45:00
1481557223,12/12/2016 12:00:00 AM,05:40:23,48,30.35,95,153.8,3.37,06:48:00,17:45:00
1481556933,12/12/2016 12:00:00 AM,05:35:33,48,30.35,96,155.2,4.5,06:48:00,17:45:00
1481556634,12/12/2016 12:00:00 AM,05:30:34,48,30.35,96,168.83,4.5,06:48:00,17:45:00
1481556335,12/12/2016 12:00:00 AM,05:25:35,48,30.35,95,167.36,4.5,06:48:00,17:45:00
1481556023,12/12/2016 12:00:00 AM,05:20:23,49,30.35,95,323.53,3.37,06:48:00,17:45:00
1481555723,12/12/2016 12:00:00 AM,05:15:23,49,30.35,94,324.93,1.12,06:48:00,17:45:00
1481555434,12/12/2016 12:00:00 AM,05:10:34,49,30.36,92,324.95,3.37,06:48:00,17:45:00
1481555124,12/12/2016 12:00:00 AM,05:05:24,49,30.35,92,320.65,1.12,06:48:00,17:45:00
1481554834,12/12/2016 12:00:00 AM,05:00:34,49,30.36,92,320.65,2.25,06:48:00,17:45:00
1481554533,12/12/2016 12:00:00 AM,04:55:33,49,30.36,92,320.82,3.37,06:48:00,17:45:00
1481554224,12/12/2016 12:00:00 AM,04:50:24,49,30.36,94,188.75,1.12,06:48:00,17:45:00
1481553924,12/12/2016 12:00:00 AM,04:45:24,48,30.36,93,188.75,2.25,06:48:00,17:45:00
1481553634,12/12/2016 12:00:00 AM,04:40:34,48,30.35,94,188.75,6.75,06:48:00,17:45:00
1481553334,12/12/2016 12:00:00 AM,04:35:34,48,30.35,96,179.67,6.75,06:48:00,17:45:00
1481553034,12/12/2016 12:00:00 AM,04:30:34,48,30.35,98,187.6,10.12,06:48:00,17:45:00
1481552734,12/12/2016 12:00:00 AM,04:25:34,47,30.35,99,192.92,9,06:48:00,17:45:00
1481552433,12/12/2016 12:00:00 AM,04:20:33,48,30.36,99,215.33,6.75,06:48:00,17:45:00
1481552134,12/12/2016 12:00:00 AM,04:15:34,48,30.36,98,223.09,6.75,06:48:00,17:45:00
1481551824,12/12/2016 12:00:00 AM,04:10:24,48,30.36,98,260.78,5.62,06:48:00,17:45:00
1481551534,12/12/2016 12:00:00 AM,04:05:34,48,30.35,97,309.93,3.37,06:48:00,17:45:00
1481551236,12/12/2016 12:00:00 AM,04:00:36,48,30.35,96,310.19,2.25,06:48:00,17:45:00
1481550934,12/12/2016 12:00:00 AM,03:55:34,48,30.35,95,310.22,4.5,06:48:00,17:45:00
1481550634,12/12/2016 12:00:00 AM,03:50:34,47,30.35,95,190.95,4.5,06:48:00,17:45:00
1481550333,12/12/2016 12:00:00 AM,03:45:33,47,30.34,96,179.35,4.5,06:48:00,17:45:00
1481550033,12/12/2016 12:00:00 AM,03:40:33,48,30.35,96,213.23,4.5,06:48:00,17:45:00
1481549723,12/12/2016 12:00:00 AM,03:35:23,48,30.35,96,227.98,5.62,06:48:00,17:45:00
1481549424,12/12/2016 12:00:00 AM,03:30:24,48,30.36,97,229.51,3.37,06:48:00,17:45:00
1481549136,12/12/2016 12:00:00 AM,03:25:36,48,30.36,97,228.22,4.5,06:48:00,17:45:00
1481548842,12/12/2016 12:00:00 AM,03:20:42,48,30.36,98,232.27,5.62,06:48:00,17:45:00
1481548533,12/12/2016 12:00:00 AM,03:15:33,49,30.36,98,263.42,6.75,06:48:00,17:45:00
1481548234,12/12/2016 12:00:00 AM,03:10:34,49,30.36,98,265.11,10.12,06:48:00,17:45:00
1481547934,12/12/2016 12:00:00 AM,03:05:34,49,30.36,98,287.21,3.37,06:48:00,17:45:00
1481547633,12/12/2016 12:00:00 AM,03:00:33,49,30.36,98,280.69,4.5,06:48:00,17:45:00
1481547323,12/12/2016 12:00:00 AM,02:55:23,49,30.36,98,258.22,4.5,06:48:00,17:45:00
1481547024,12/12/2016 12:00:00 AM,02:50:24,48,30.36,98,301.9,4.5,06:48:00,17:45:00
1481546733,12/12/2016 12:00:00 AM,02:45:33,48,30.36,97,254.49,3.37,06:48:00,17:45:00
1481546433,12/12/2016 12:00:00 AM,02:40:33,48,30.36,96,250.64,0,06:48:00,17:45:00
1481546134,12/12/2016 12:00:00 AM,02:35:34,48,30.36,95,250.64,2.25,06:48:00,17:45:00
1481545834,12/12/2016 12:00:00 AM,02:30:34,48,30.36,95,253.47,2.25,06:48:00,17:45:00
1481545534,12/12/2016 12:00:00 AM,02:25:34,48,30.36,95,253.47,1.12,06:48:00,17:45:00
1481545223,12/12/2016 12:00:00 AM,02:20:23,48,30.36,94,253.47,2.25,06:48:00,17:45:00
1481544934,12/12/2016 12:00:00 AM,02:15:34,48,30.36,95,224.96,4.5,06:48:00,17:45:00
1481544633,12/12/2016 12:00:00 AM,02:10:33,48,30.36,96,184.64,5.62,06:48:00,17:45:00
1481544333,12/12/2016 12:00:00 AM,02:05:33,48,30.36,97,181.02,7.87,06:48:00,17:45:00
1481544034,12/12/2016 12:00:00 AM,02:00:34,47,30.37,97,174.35,4.5,06:48:00,17:45:00
1481543733,12/12/2016 12:00:00 AM,01:55:33,47,30.37,97,175.34,6.75,06:48:00,17:45:00
1481543423,12/12/2016 12:00:00 AM,01:50:23,47,30.37,97,176.07,4.5,06:48:00,17:45:00
1481543123,12/12/2016 12:00:00 AM,01:45:23,47,30.36,97,169.79,4.5,06:48:00,17:45:00
1481542836,12/12/2016 12:00:00 AM,01:40:36,47,30.36,97,175.52,5.62,06:48:00,17:45:00
1481542537,12/12/2016 12:00:00 AM,01:35:37,47,30.37,97,176.96,5.62,06:48:00,17:45:00
1481542233,12/12/2016 12:00:00 AM,01:30:33,47,30.36,97,181.9,6.75,06:48:00,17:45:00
1481541934,12/12/2016 12:00:00 AM,01:25:34,47,30.37,97,167.57,6.75,06:48:00,17:45:00
1481541636,12/12/2016 12:00:00 AM,01:20:36,46,30.37,97,187.1,6.75,06:48:00,17:45:00
1481541323,12/12/2016 12:00:00 AM,01:15:23,46,30.37,97,174.52,3.37,06:48:00,17:45:00
1481541024,12/12/2016 12:00:00 AM,01:10:24,46,30.37,97,176,4.5,06:48:00,17:45:00
1481540727,12/12/2016 12:00:00 AM,01:05:27,46,30.37,97,176.18,3.37,06:48:00,17:45:00
1481540436,12/12/2016 12:00:00 AM,01:00:36,46,30.38,97,172.5,4.5,06:48:00,17:45:00
1481540134,12/12/2016 12:00:00 AM,00:55:34,46,30.38,98,170.98,2.25,06:48:00,17:45:00
1481539834,12/12/2016 12:00:00 AM,00:50:34,46,30.38,98,170.99,4.5,06:48:00,17:45:00
1481539536,12/12/2016 12:00:00 AM,00:45:36,46,30.38,98,170.99,3.37,06:48:00,17:45:00
1481539223,12/12/2016 12:00:00 AM,00:40:23,46,30.38,98,170.99,2.25,06:48:00,17:45:00
1481538924,12/12/2016 12:00:00 AM,00:35:24,46,30.38,98,171.02,5.62,06:48:00,17:45:00
1481538634,12/12/2016 12:00:00 AM,00:30:34,46,30.38,98,171.16,4.5,06:48:00,17:45:00
1481538334,12/12/2016 12:00:00 AM,00:25:34,46,30.38,98,171.81,3.37,06:48:00,17:45:00
1481538034,12/12/2016 12:00:00 AM,00:20:34,46,30.37,98,170.57,3.37,06:48:00,17:45:00
1481537736,12/12/2016 12:00:00 AM,00:15:36,46,30.37,98,176.12,4.5,06:48:00,17:45:00
1481537434,12/12/2016 12:00:00 AM,00:10:34,46,30.37,98,177.01,5.62,06:48:00,17:45:00
1481537123,12/12/2016 12:00:00 AM,00:05:23,46,30.37,98,176.54,5.62,06:48:00,17:45:00
1481536823,12/12/2016 12:00:00 AM,00:00:23,46,30.38,98,172.69,5.62,06:48:00,17:45:00
1481536535,12/11/2016 12:00:00 AM,23:55:35,46,30.38,97,172.11,2.25,06:47:00,17:44:00
1481536233,12/11/2016 12:00:00 AM,23:50:33,46,30.38,97,160.59,4.5,06:47:00,17:44:00
1481535936,12/11/2016 12:00:00 AM,23:45:36,47,30.38,97,153.88,5.62,06:47:00,17:44:00
1481535633,12/11/2016 12:00:00 AM,23:40:33,47,30.38,97,47.39,4.5,06:47:00,17:44:00
1481535324,12/11/2016 12:00:00 AM,23:35:24,48,30.39,98,44.63,2.25,06:47:00,17:44:00
1481535023,12/11/2016 12:00:00 AM,23:30:23,48,30.39,98,44.61,0,06:47:00,17:44:00
1481534739,12/11/2016 12:00:00 AM,23:25:39,48,30.39,97,44.61,0,06:47:00,17:44:00
1481534434,12/11/2016 12:00:00 AM,23:20:34,49,30.39,98,44.61,0,06:47:00,17:44:00
1481534127,12/11/2016 12:00:00 AM,23:15:27,49,30.39,97,44.61,1.12,06:47:00,17:44:00
1481533824,12/11/2016 12:00:00 AM,23:10:24,49,30.39,95,47.1,1.12,06:47:00,17:44:00
1481533524,12/11/2016 12:00:00 AM,23:05:24,49,30.39,93,47.1,0,06:47:00,17:44:00
1481533233,12/11/2016 12:00:00 AM,23:00:33,49,30.39,91,47.95,0,06:47:00,17:44:00
1481532933,12/11/2016 12:00:00 AM,22:55:33,49,30.39,92,47.95,2.25,06:47:00,17:44:00
1481532643,12/11/2016 12:00:00 AM,22:50:43,49,30.39,90,47.12,1.12,06:47:00,17:44:00
1481532334,12/11/2016 12:00:00 AM,22:45:34,49,30.39,89,47.26,0,06:47:00,17:44:00
1481532033,12/11/2016 12:00:00 AM,22:40:33,48,30.39,89,45.74,3.37,06:47:00,17:44:00
1481531733,12/11/2016 12:00:00 AM,22:35:33,48,30.39,89,212.38,5.62,06:47:00,17:44:00
1481531434,12/11/2016 12:00:00 AM,22:30:34,49,30.39,89,208.16,7.87,06:47:00,17:44:00
1481531137,12/11/2016 12:00:00 AM,22:25:37,49,30.39,89,213.93,7.87,06:47:00,17:44:00
1481530833,12/11/2016 12:00:00 AM,22:20:33,49,30.39,90,220.92,9,06:47:00,17:44:00
1481530523,12/11/2016 12:00:00 AM,22:15:23,48,30.39,92,203.09,10.12,06:47:00,17:44:00
1481530224,12/11/2016 12:00:00 AM,22:10:24,47,30.39,97,226.8,9,06:47:00,17:44:00
1481529934,12/11/2016 12:00:00 AM,22:05:34,47,30.4,100,225.39,6.75,06:47:00,17:44:00
1481529626,12/11/2016 12:00:00 AM,22:00:26,47,30.4,101,219.8,6.75,06:47:00,17:44:00
1481529333,12/11/2016 12:00:00 AM,21:55:33,48,30.4,102,230.13,7.87,06:47:00,17:44:00
1481529033,12/11/2016 12:00:00 AM,21:50:33,47,30.4,102,245.72,6.75,06:47:00,17:44:00
1481528734,12/11/2016 12:00:00 AM,21:45:34,47,30.4,102,246.08,4.5,06:47:00,17:44:00
1481528434,12/11/2016 12:00:00 AM,21:40:34,46,30.4,101,181.21,2.25,06:47:00,17:44:00
1481528134,12/11/2016 12:00:00 AM,21:35:34,46,30.4,101,167.14,3.37,06:47:00,17:44:00
1481527826,12/11/2016 12:00:00 AM,21:30:26,46,30.4,101,167.14,2.25,06:47:00,17:44:00
1481527523,12/11/2016 12:00:00 AM,21:25:23,47,30.4,101,167.14,4.5,06:47:00,17:44:00
1481527234,12/11/2016 12:00:00 AM,21:20:34,47,30.4,101,167.14,3.37,06:47:00,17:44:00
1481526934,12/11/2016 12:00:00 AM,21:15:34,47,30.39,102,165.17,4.5,06:47:00,17:44:00
1481526633,12/11/2016 12:00:00 AM,21:10:33,48,30.39,102,165.38,4.5,06:47:00,17:44:00
1481526336,12/11/2016 12:00:00 AM,21:05:36,48,30.4,102,126.55,4.5,06:47:00,17:44:00
1481526034,12/11/2016 12:00:00 AM,21:00:34,48,30.4,102,111.92,2.25,06:47:00,17:44:00
1481525725,12/11/2016 12:00:00 AM,20:55:25,48,30.4,102,358.47,1.12,06:47:00,17:44:00
1481525423,12/11/2016 12:00:00 AM,20:50:23,48,30.4,102,358.47,0,06:47:00,17:44:00
1481525139,12/11/2016 12:00:00 AM,20:45:39,48,30.4,102,358.46,0,06:47:00,17:44:00
1481524833,12/11/2016 12:00:00 AM,20:40:33,48,30.4,101,358.46,2.25,06:47:00,17:44:00
1481524523,12/11/2016 12:00:00 AM,20:35:23,48,30.39,101,207.37,1.12,06:47:00,17:44:00
1481524237,12/11/2016 12:00:00 AM,20:30:37,48,30.39,101,207.37,1.12,06:47:00,17:44:00
1481523934,12/11/2016 12:00:00 AM,20:25:34,49,30.39,101,207.38,4.5,06:47:00,17:44:00
1481523633,12/11/2016 12:00:00 AM,20:20:33,49,30.39,101,206.6,3.37,06:47:00,17:44:00
1481523324,12/11/2016 12:00:00 AM,20:15:24,49,30.39,102,240.01,3.37,06:47:00,17:44:00
1481523034,12/11/2016 12:00:00 AM,20:10:34,49,30.39,101,232.67,5.62,06:47:00,17:44:00
1481522733,12/11/2016 12:00:00 AM,20:05:33,49,30.39,101,261.96,5.62,06:47:00,17:44:00
1481522433,12/11/2016 12:00:00 AM,20:00:33,49,30.39,101,271.62,0,06:47:00,17:44:00
1481522134,12/11/2016 12:00:00 AM,19:55:34,49,30.39,101,320.29,3.37,06:47:00,17:44:00
1481521833,12/11/2016 12:00:00 AM,19:50:33,49,30.39,101,320.3,3.37,06:47:00,17:44:00
1481521526,12/11/2016 12:00:00 AM,19:45:26,49,30.39,101,341.96,2.25,06:47:00,17:44:00
1481521224,12/11/2016 12:00:00 AM,19:40:24,49,30.39,101,342.02,0,06:47:00,17:44:00
1481520934,12/11/2016 12:00:00 AM,19:35:34,49,30.39,101,342.02,2.25,06:47:00,17:44:00
1481520623,12/11/2016 12:00:00 AM,19:30:23,49,30.39,100,342.98,0,06:47:00,17:44:00
1481520336,12/11/2016 12:00:00 AM,19:25:36,49,30.39,100,342.98,0,06:47:00,17:44:00
1481520024,12/11/2016 12:00:00 AM,19:20:24,50,30.38,100,342.98,0,06:47:00,17:44:00
1481519735,12/11/2016 12:00:00 AM,19:15:35,50,30.38,101,342.7,3.37,06:47:00,17:44:00
1481519434,12/11/2016 12:00:00 AM,19:10:34,49,30.38,101,270.52,3.37,06:47:00,17:44:00
1481519134,12/11/2016 12:00:00 AM,19:05:34,49,30.38,101,212.91,2.25,06:47:00,17:44:00
1481518845,12/11/2016 12:00:00 AM,19:00:45,49,30.38,101,211.03,1.12,06:47:00,17:44:00
1481518537,12/11/2016 12:00:00 AM,18:55:37,50,30.38,101,211.03,3.37,06:47:00,17:44:00
1481518234,12/11/2016 12:00:00 AM,18:50:34,50,30.38,102,214.46,5.62,06:47:00,17:44:00
1481517924,12/11/2016 12:00:00 AM,18:45:24,50,30.38,102,219.96,4.5,06:47:00,17:44:00
1481517636,12/11/2016 12:00:00 AM,18:40:36,50,30.38,102,240.42,3.37,06:47:00,17:44:00
1481517333,12/11/2016 12:00:00 AM,18:35:33,51,30.38,102,246.48,5.62,06:47:00,17:44:00
1481517036,12/11/2016 12:00:00 AM,18:30:36,51,30.38,101,278.96,3.37,06:47:00,17:44:00
1481516733,12/11/2016 12:00:00 AM,18:25:33,51,30.38,102,305.1,4.5,06:47:00,17:44:00
1481516434,12/11/2016 12:00:00 AM,18:20:34,51,30.39,101,312.39,5.62,06:47:00,17:44:00
1481516135,12/11/2016 12:00:00 AM,18:15:35,51,30.39,102,312.43,6.75,06:47:00,17:44:00
1481515826,12/11/2016 12:00:00 AM,18:10:26,51,30.38,102,303.57,6.75,06:47:00,17:44:00
1481515533,12/11/2016 12:00:00 AM,18:05:33,51,30.38,102,285.12,6.75,06:47:00,17:44:00
1481515223,12/11/2016 12:00:00 AM,18:00:23,51,30.38,102,309.79,9,06:47:00,17:44:00
1481514937,12/11/2016 12:00:00 AM,17:55:37,51,30.38,102,298.76,6.75,06:47:00,17:44:00
1481514624,12/11/2016 12:00:00 AM,17:50:24,51,30.38,102,300.39,4.5,06:47:00,17:44:00
1481514323,12/11/2016 12:00:00 AM,17:45:23,51,30.37,102,300.19,5.62,06:47:00,17:44:00
1481514031,12/11/2016 12:00:00 AM,17:40:31,51,30.37,102,299.76,5.62,06:47:00,17:44:00
1481513734,12/11/2016 12:00:00 AM,17:35:34,52,30.37,102,317.03,6.75,06:47:00,17:44:00
1481513433,12/11/2016 12:00:00 AM,17:30:33,52,30.38,102,319.44,5.62,06:47:00,17:44:00
1481513137,12/11/2016 12:00:00 AM,17:25:37,52,30.37,102,318.53,9,06:47:00,17:44:00
1481512824,12/11/2016 12:00:00 AM,17:20:24,52,30.37,102,328.69,7.87,06:47:00,17:44:00
1481512534,12/11/2016 12:00:00 AM,17:15:34,52,30.37,101,319.46,7.87,06:47:00,17:44:00
1481512233,12/11/2016 12:00:00 AM,17:10:33,52,30.37,101,319.17,10.12,06:47:00,17:44:00
1481511943,12/11/2016 12:00:00 AM,17:05:43,52,30.36,101,317.52,6.75,06:47:00,17:44:00
1481511636,12/11/2016 12:00:00 AM,17:00:36,52,30.36,101,326.49,10.12,06:47:00,17:44:00
1481511324,12/11/2016 12:00:00 AM,16:55:24,52,30.36,101,322.19,6.75,06:47:00,17:44:00
1481511055,12/11/2016 12:00:00 AM,16:50:55,52,30.36,101,323.22,7.87,06:47:00,17:44:00
1481510733,12/11/2016 12:00:00 AM,16:45:33,52,30.36,101,348.75,9,06:47:00,17:44:00
1481510433,12/11/2016 12:00:00 AM,16:40:33,52,30.36,101,327.54,9,06:47:00,17:44:00
1481510123,12/11/2016 12:00:00 AM,16:35:23,53,30.36,101,304.87,6.75,06:47:00,17:44:00
1481509833,12/11/2016 12:00:00 AM,16:30:33,53,30.36,101,315.1,9,06:47:00,17:44:00
1481509534,12/11/2016 12:00:00 AM,16:25:34,53,30.36,101,323.94,12.37,06:47:00,17:44:00
1481509233,12/11/2016 12:00:00 AM,16:20:33,53,30.36,101,325.24,7.87,06:47:00,17:44:00
1481508923,12/11/2016 12:00:00 AM,16:15:23,53,30.36,101,322.55,9,06:47:00,17:44:00
1481508633,12/11/2016 12:00:00 AM,16:10:33,53,30.36,101,315.21,12.37,06:47:00,17:44:00
1481508334,12/11/2016 12:00:00 AM,16:05:34,53,30.36,101,313.28,13.5,06:47:00,17:44:00
1481508034,12/11/2016 12:00:00 AM,16:00:34,53,30.36,101,324.64,12.37,06:47:00,17:44:00
1481507724,12/11/2016 12:00:00 AM,15:55:24,53,30.36,100,335.12,10.12,06:47:00,17:44:00
1481507423,12/11/2016 12:00:00 AM,15:50:23,53,30.36,100,324.03,12.37,06:47:00,17:44:00
1481507133,12/11/2016 12:00:00 AM,15:45:33,53,30.36,101,323.55,11.25,06:47:00,17:44:00
1481506834,12/11/2016 12:00:00 AM,15:40:34,53,30.36,100,316.34,9,06:47:00,17:44:00
1481506534,12/11/2016 12:00:00 AM,15:35:34,54,30.36,101,348.39,11.25,06:47:00,17:44:00
1481506234,12/11/2016 12:00:00 AM,15:30:34,54,30.36,100,338.83,9,06:47:00,17:44:00
1481505923,12/11/2016 12:00:00 AM,15:25:23,54,30.36,100,344.76,10.12,06:47:00,17:44:00
1481505633,12/11/2016 12:00:00 AM,15:20:33,54,30.36,101,318.65,10.12,06:47:00,17:44:00
1481505334,12/11/2016 12:00:00 AM,15:15:34,54,30.36,101,319.84,10.12,06:47:00,17:44:00
